trial,local_us,remote_us,latency_us,delta_local_us,delta_remote_us,error_us
8443,345454359,1747579162830982,4732,16000,13473,-2527
8444,345468359,1747579162869410,21448,14000,38428,24428
8445,345498359,1747579162875052,4849,30000,5642,-24358
8446,345512359,1747579162892068,6805,14000,17016,3016
8447,345528359,1747579162940392,28546,16000,48324,32324
8448,345566359,1747579162952025,10937,38000,11633,-26367
8449,345586359,1747579162967758,7819,20000,15733,-4267
8450,345602359,1747579162985516,9001,16000,17758,1758
8451,345620359,1747579162996903,4752,18000,11387,-6613
8452,345634359,1747579163012227,5732,14000,15324,1324
8453,345648359,1747579163048750,20842,14000,36523,22523
8454,345678359,1747579163057878,7653,30000,9128,-20872
8455,345694359,1747579163071436,5032,16000,13558,-2442
8456,345708359,1747579163110655,22117,14000,39219,25219
8457,345740359,1747579163118328,5896,32000,7673,-24327
8458,345754359,1747579163132114,5593,14000,13786,-214
8459,345768359,1747579163172011,22830,14000,39897,25897
8460,345800359,1747579163177777,5374,32000,5766,-26234
8461,345814359,1747579163195252,7729,14000,17475,3475
8462,345830359,1747579163234985,25258,16000,39733,23733
8463,345864359,1747579163241363,4992,34000,6378,-27622
8464,345878359,1747579163254599,4579,14000,13236,-764
8465,345892359,1747579163288657,17702,14000,34058,20058
8466,345918359,1747579163296207,5651,26000,7550,-18450
8467,345932359,1747579163312791,7427,14000,16584,2584
8468,345948359,1747579163352201,22879,16000,39410,23410
8469,345980359,1747579163357012,4877,32000,4811,-27189
8470,345994359,1747579163371057,4933,14000,14045,45
8471,346008359,1747579163409077,21237,14000,38020,24020
8472,346038359,1747579163415029,4989,30000,5952,-24048
8473,346052359,1747579163433192,9141,14000,18163,4163
8474,346070359,1747579163475986,25461,18000,42794,24794
8475,346104359,1747579163481958,5483,34000,5972,-28028
8476,346118359,1747579163497147,6850,14000,15189,1189
8477,346134359,1747579163529806,17618,16000,32659,16659
8478,346160359,1747579163538791,6108,26000,8985,-17015
8479,346176359,1747579163554244,5649,16000,15453,-547
8480,346190359,1747579163593455,22631,14000,39211,25211
8481,346222359,1747579163599009,5661,32000,5554,-26446
8482,346236359,1747579163613937,5656,14000,14928,928
8483,346250359,1747579163653366,22708,14000,39429,25429
8484,346282359,1747579163659664,5394,32000,6298,-25702
8485,346296359,1747579163675178,6383,14000,15514,1514
8486,346312359,1747579163705580,16812,16000,30402,14402
8487,346338359,1747579163717306,6457,26000,11726,-14274
8488,346354359,1747579163731251,4996,16000,13945,-2055
8489,346368359,1747579163809985,48558,14000,78734,64734
8490,346426359,1747579163803423,5181,58000,18446744073709545054,-64562
8491,346440359,1747579163818431,5880,14000,15008,1008
8492,346454359,1747579163850550,18105,14000,32119,18119
8493,346482359,1747579163862193,7007,28000,11643,-16357
8494,346498359,1747579163910154,28810,16000,47961,31961
8495,346536359,1747579163928337,15107,38000,18183,-19817
8496,346560359,1747579163938657,6799,24000,10320,-13680
8497,346576359,1747579163957311,7926,16000,18654,2654
8498,346592359,1747579163969648,5350,16000,12337,-3663
8499,346606359,1747579163989761,9479,14000,20113,6113
8500,346624359,1747579164026014,22007,18000,36253,18253
8501,346656359,1747579164033106,5675,32000,7092,-24908
8502,346670359,1747579164054570,10608,14000,21464,7464
8503,346690359,1747579164098923,26570,20000,44353,24353
8504,346726359,1747579164103687,5429,36000,4764,-31236
8505,346740359,1747579164146008,24972,14000,42321,28321
8506,346774359,1747579164155031,8219,34000,9023,-24977
8507,346792359,1747579164169241,5390,18000,14210,-3790
8508,346806359,1747579164204110,19285,14000,34869,20869
8509,346834359,1747579164213564,7011,28000,9454,-18546
8510,346850359,1747579164235783,10813,16000,22219,6219
8511,346870359,1747579164258428,12561,20000,22645,2645
8512,346892359,1747579164285484,22433,22000,27056,5056
8513,346924359,1747579164321493,18722,32000,36009,4009
8514,346952359,1747579164333578,7956,28000,12085,-15915
8515,346968359,1747579164345751,5436,16000,12173,-3827
8516,346982359,1747579164374808,15557,14000,29057,15057
8517,347006359,1747579164403401,18577,24000,28593,4593
8518,347034359,1747579164435720,21819,28000,32319,4319
8519,347064359,1747579164442812,6939,30000,7092,-22908
8520,347080359,1747579164461965,8941,16000,19153,3153
8521,347098359,1747579164489993,14952,18000,28028,10028
8522,347122359,1747579164498737,5030,24000,8744,-15256
8523,347136359,1747579164516778,8074,14000,18041,4041
8524,347154359,1747579164748692,273470,18000,231914,213914
8525,347436359,1747579164875444,46180,282000,126752,-155248
8526,347492359,1747579164869589,5337,56000,18446744073709545761,-61855
8527,347506359,1747579164883897,5492,14000,14308,308
8528,347520359,1747579164924159,22691,14000,40262,26262
8529,347552359,1747579164927895,4168,32000,3736,-28264
8530,347566359,1747579164944562,5936,14000,16667,2667
8531,347580359,1747579164980168,20881,14000,35606,21606
8532,347610359,1747579164989956,7576,30000,9788,-20212
8533,347626359,1747579165007136,7877,16000,17180,1180
8534,347642359,1747579165046461,26091,16000,39325,23325
8535,347678359,1747579165054938,4843,36000,8477,-27523
8536,347692359,1747579165069411,6515,14000,14473,473
8537,347708359,1747579165093802,10527,16000,24391,8391
8538,347728359,1747579165124775,18974,20000,30973,10973
8539,347756359,1747579165181372,47668,28000,56597,28597
8540,347812359,1747579165248000,53572,56000,66628,10628
8541,347874359,1747579165288059,41281,62000,40059,-21941
8542,347924359,1747579165306597,9328,50000,18538,-31462
8543,347942359,1747579165338605,21236,18000,32008,14008
8544,347972359,1747579165356940,10263,30000,18335,-11665
8545,347992359,1747579165388450,17816,20000,31510,11510
8546,348018359,1747579165395485,5283,26000,7035,-18965
8547,348032359,1747579165412995,8855,14000,17510,3510
8548,348050359,1747579165451457,21326,18000,38462,20462
8549,348080359,1747579165456438,4530,30000,4981,-25019
8550,348094359,1747579165472799,6015,14000,16361,2361
8551,348110359,1747579165513414,22807,16000,40615,24615
8552,348142359,1747579165519998,5635,32000,6584,-25416
8553,348156359,1747579165533229,5022,14000,13231,-769
8554,348170359,1747579165569499,20022,14000,36270,22270
8555,348200359,1747579165576898,4913,30000,7399,-22601
8556,348214359,1747579165592362,5849,14000,15464,1464
8557,348228359,1747579165629011,21333,14000,36649,22649
8558,348258359,1747579165636526,5786,30000,7515,-22485
8559,348272359,1747579165648379,4620,14000,11853,-2147
8560,348286359,1747579165701398,31312,14000,53019,39019
8561,348326359,1747579165702442,4469,40000,1044,-38956
8562,348340359,1747579165725723,10511,14000,23281,9281
8563,348360359,1747579165749878,13142,20000,24155,4155
8564,348382359,1747579165766698,9975,22000,16820,-5180
8565,348400359,1747579165777878,5456,18000,11180,-6820
8566,348414359,1747579165813415,20214,14000,35537,21537
8567,348444359,1747579165831745,12838,30000,18330,-11670
8568,348466359,1747579165872172,24932,22000,40427,18427
8569,348500359,1747579165878524,6544,34000,6352,-27648
8570,348516359,1747579165893343,5139,16000,14819,-1181
8571,348530359,1747579165926288,18133,14000,32945,18945
8572,348558359,1747579165939533,8115,28000,13245,-14755
8573,348576359,1747579165955517,6536,18000,15984,-2016
8574,348592359,1747579165998044,24481,16000,42527,26527
8575,348626359,1747579166003474,5314,34000,5430,-28570
8576,348640359,1747579166016443,4573,14000,12969,-1031
8577,348654359,1747579166224504,208267,14000,208061,194061
8578,348872359,1747579166251762,6713,218000,27258,-190742
8579,348888359,1747579166265665,7536,16000,13903,-2097
8580,348904359,1747579166301725,19338,16000,36060,20060
8581,348932359,1747579166309409,5277,28000,7684,-20316
8582,348946359,1747579166322828,5557,14000,13419,-581
8583,348960359,1747579166356085,17845,14000,33257,19257
8584,348986359,1747579166369250,9860,26000,13165,-12835
8585,349004359,1747579166388281,9727,18000,19031,1031
8586,349022359,1747579166411091,13240,18000,22810,4810
8587,349044359,1747579166423069,6261,22000,11978,-10022
8588,349060359,1747579166440340,7349,16000,17271,1271
8589,349076359,1747579166470524,17037,16000,30184,14184
8590,349102359,1747579166482350,7247,26000,11826,-14174
8591,349118359,1747579166494514,4504,16000,12164,-3836
8592,349132359,1747579166568903,45063,14000,74389,60389
8593,349186359,1747579166562405,4547,54000,18446744073709545118,-60498
8594,349200359,1747579166586836,12170,14000,24431,10431
8595,349222359,1747579166603624,8130,22000,16788,-5212
8596,349240359,1747579166616707,4790,18000,13083,-4917
8597,349254359,1747579166635628,8398,14000,18921,4921
8598,349272359,1747579166667371,17819,18000,31743,13743
8599,349298359,1747579166690200,15087,26000,22829,-3171
8600,349322359,1747579166700853,7912,24000,10653,-13347
8601,349338359,1747579166730371,15180,16000,29518,13518
8602,349362359,1747579166750658,12478,24000,20287,-3713
8603,349384359,1747579166786918,28094,22000,36260,14260
8604,349422359,1747579166799512,5639,38000,12594,-25406
8605,349436359,1747579166816176,8865,14000,16664,2664
8606,349454359,1747579166839591,13627,18000,23415,5415
8607,349476359,1747579166854277,6883,22000,14686,-7314
8608,349492359,1747579166902146,27600,16000,47869,31869
8609,349528359,1747579166909209,8345,36000,7063,-28937
8610,349546359,1747579166924425,6285,18000,15216,-2784
8611,349562359,1747579167235392,326839,16000,310967,294967
8612,349898359,1747579167278088,7257,336000,42696,-293304
8613,349914359,1747579167311409,18568,16000,33321,17321
8614,349942359,1747579167319254,5106,28000,7845,-20155
8615,349956359,1747579167332709,4883,14000,13455,-545
8616,349970359,1747579167380962,27624,14000,48253,34253
8617,350006359,1747579167383225,4990,36000,2263,-33737
8618,350020359,1747579167409705,13360,14000,26480,12480
8619,350042359,1747579167458894,31284,22000,49189,27189
8620,350082359,1747579167468046,11156,40000,9152,-30848
8621,350102359,1747579167491319,13234,20000,23273,3273
8622,350124359,1747579167504079,6991,22000,12760,-9240
8623,350140359,1747579167518195,5771,16000,14116,-1884
8624,350154359,1747579167547225,15528,14000,29030,15030
8625,350178359,1747579167570791,15449,24000,23566,-434
8626,350202359,1747579167578966,5086,24000,8175,-15825
8627,350216359,1747579167604798,15020,14000,25832,11832
8628,350240359,1747579167617837,5346,24000,13039,-10961
8629,350254359,1747579167641660,12386,14000,23823,9823
8630,350276359,1747579167671055,18037,22000,29395,7395
8631,350304359,1747579167691864,13024,28000,20809,-7191
8632,350326359,1747579167731390,23604,22000,39526,17526
8633,350358359,1747579167736828,6211,32000,5438,-26562
8634,350374359,1747579167806804,42155,16000,69976,53976
8635,350426359,1747579167813613,11830,52000,6809,-45191
8636,350446359,1747579167853164,24703,20000,39551,19551
8637,350480359,1747579167857723,5342,34000,4559,-29441
8638,350494359,1747579167875583,7975,14000,17860,3860
8639,350510359,1747579167907786,18923,16000,32203,16203
8640,350538359,1747579167917711,6750,28000,9925,-18075
8641,350554359,1747579167933196,6392,16000,15485,-515
8642,350570359,1747579167985648,31674,16000,52452,36452
8643,350610359,1747579167997996,12211,40000,12348,-27652
8644,350632359,1747579168041508,26569,22000,43512,21512
8645,350668359,1747579168046957,6232,36000,5449,-30551
8646,350684359,1747579168069076,10285,16000,22119,6119
8647,350704359,1747579168103402,20125,20000,34326,14326
8648,350734359,1747579168118954,10122,30000,15552,-14448
8649,350754359,1747579168131301,5160,20000,12347,-7653
8650,350768359,1747579168157591,13664,14000,26290,12290
8651,350790359,1747579168167701,5307,22000,10110,-11890
8652,350804359,1747579168182742,6071,14000,15041,1041
8653,350820359,1747579168222042,22348,16000,39300,23300
8654,350852359,1747579168236107,10235,32000,14065,-17935
8655,350872359,1747579168252108,10699,20000,16001,-3999
8656,350892359,1747579168299539,25833,20000,47431,27431
8657,350926359,1747579168337243,27749,34000,37704,3704
8658,350962359,1747579168339483,5350,36000,2240,-33760
8659,350976359,1747579168353318,5127,14000,13835,-165
8660,350990359,1747579168397141,25735,14000,43823,29823
8661,351024359,1747579168409556,10622,34000,12415,-21585
8662,351044359,1747579168454217,26846,20000,44661,24661
8663,351080359,1747579168459194,6451,36000,4977,-31023
8664,351096359,1747579168473243,5025,16000,14049,-1951
8665,351110359,1747579168515768,24469,14000,42525,28525
8666,351144359,1747579168528673,10014,34000,12905,-21095
8667,351164359,1747579168574940,27876,20000,46267,26267
8668,351200359,1747579168577468,5446,36000,2528,-33472
8669,351214359,1747579168592462,5897,14000,14994,994
8670,351228359,1747579168630437,24058,14000,37975,23975
8671,351262359,1747579168638866,4908,34000,8429,-25571
8672,351276359,1747579168655264,8375,14000,16398,2398
8673,351294359,1747579168693802,23640,18000,38538,20538
8674,351326359,1747579168702492,4581,32000,8690,-23310
8675,351340359,1747579168717697,5368,14000,15205,1205
8676,351354359,1747579168744314,14138,14000,26617,12617
8677,351378359,1747579168755629,6898,24000,11315,-12685
8678,351394359,1747579168773940,6929,16000,18311,2311
8679,351410359,1747579168830792,34744,16000,56852,40852
8680,351454359,1747579168842832,13358,44000,12040,-31960
8681,351476359,1747579168852883,4797,22000,10051,-11949
8682,351490359,1747579168885974,17737,14000,33091,19091
8683,351516416,1747579168895050,8498,26057,9076,-16981
8684,351534359,1747579168914542,7229,17943,19492,1549
8685,351550359,1747579168939799,13012,16000,25257,9257
8686,351572359,1747579168951081,6345,22000,11282,-10718
8687,351588359,1747579169021950,43030,16000,70869,54869
8688,351640359,1747579169018174,5908,52000,18446744073709547840,-55776
8689,351654359,1747579169063272,27117,14000,45098,31098
8690,351690359,1747579169073697,16532,36000,10425,-25575
8691,351716359,1747579169124250,26113,26000,50553,24553
8692,351752359,1747579169128620,4703,36000,4370,-31630
8693,351766359,1747579169143530,5169,14000,14910,910
8694,351780359,1747579169182019,22158,14000,38489,24489
8695,351812359,1747579169196247,10418,32000,14228,-17772
8696,351832359,1747579169238765,25449,20000,42518,22518
8697,351866359,1747579169246782,7468,34000,8017,-25983
8698,351882359,1747579169259814,5520,16000,13032,-2968
8699,351896359,1747579169298368,21982,14000,38554,24554
8700,351926359,1747579169308469,8843,30000,10101,-19899
8701,351944359,1747579169322245,5843,18000,13776,-4224
8702,351958359,1747579169352734,16530,14000,30489,16489
8703,351984359,1747579169360882,4928,26000,8148,-17852
8704,351998359,1747579169374478,4591,14000,13596,-404
8705,352012359,1747579169419461,25152,14000,44983,30983
8706,352046359,1747579169429278,9211,34000,9817,-24183
8707,352064359,1747579169443018,6429,18000,13740,-4260
8708,352080359,1747579169465002,10873,16000,21984,5984
8709,352100359,1747579169477371,5175,20000,12369,-7631
8710,352114359,1747579169497967,10299,14000,20596,6596
8711,352134359,1747579169524514,14851,20000,26547,6547
8712,352158359,1747579169539903,9143,24000,15389,-8611
8713,352176359,1747579169558812,8725,18000,18909,909
8714,352194359,1747579169590757,18846,18000,31945,13945
8715,352222359,1747579169601573,6876,28000,10816,-17184
8716,352238359,1747579169618291,9885,16000,16718,718
8717,352256359,1747579169652643,18204,18000,34352,16352
8718,352284359,1747579169662552,5976,28000,9909,-18091
8719,352298359,1747579169681839,12561,14000,19287,5287
8720,352320359,1747579169706979,11967,22000,25140,3140
8721,352340359,1747579169722796,8853,20000,15817,-4183
8722,352358359,1747579169740971,9378,18000,18175,175
8723,352376359,1747579169767089,14970,18000,26118,8118
8724,352400359,1747579169779725,9400,24000,12636,-11364
8725,352418359,1747579169802305,10435,18000,22580,4580
8726,352438359,1747579169952402,109855,20000,150097,130097
8727,352556359,1747579169934743,6776,118000,18446744073709533957,-135659
8728,352572359,1747579169958965,11368,16000,24222,8222
